index,srcID,RA,DEC,healpix,pred_ind
14717,5079,165.3546138457201,58.391320068764216,7423950,1.1353273293934762e-05
14718,5122,165.24441741067795,58.568582159534685,7423891,3.3832282042567385e-07
14719,5127,165.91694425768583,59.28374892462551,7424367,6.818128440500004e-06
14720,5127,165.91694425768583,59.28374892462551,7424367,6.818128440500004e-06
14721,5127,165.91694425768583,59.28374892462551,7424367,6.818128440500004e-06
14722,5179,166.33046106762822,58.89832811023196,7425211,1.01817897757428e-06
14723,5179,166.33046106762822,58.89832811023196,7425211,1.01817897757428e-06
14724,5272,166.13339993235556,59.09304174209982,7425162,8.868873635492491e-09
14725,5272,166.13339993235556,59.09304174209982,7425162,8.868873635492491e-09
14726,5272,166.13339993235556,59.09304174209982,7425162,8.868873635492491e-09
14727,5276,165.16708394805713,58.56833850529777,7423806,4.6041179757594364e-07
14728,5276,165.16708394805713,58.56833850529777,7423806,4.6041179757594364e-07
14729,5276,165.16708394805713,58.56833850529777,7423806,4.6041179757594364e-07
14730,5276,165.16708394805713,58.56833850529777,7423806,4.6041179757594364e-07
14731,5356,165.45413770402038,58.862638238165346,7423719,1.615888436390378e-06
14732,5356,165.45413770402038,58.862638238165346,7423719,1.615888436390378e-06
14733,5356,165.45413770402038,58.862638238165346,7423719,1.615888436390378e-06
14734,5368,165.80273378913137,59.141741601292615,7425058,2.4631918904560735e-07
14735,5368,165.80273378913137,59.141741601292615,7425058,2.4631918904560735e-07
14736,5418,165.8777473187761,58.51551894902172,7425325,0.0038542747497558594
14737,5418,165.8777473187761,58.51551894902172,7425325,0.0038542747497558594
14738,5418,165.8777473187761,58.51551894902172,7425325,0.0038542747497558594
14739,5418,165.8777473187761,58.51551894902172,7425325,0.0038542747497558594
14740,5418,165.8777473187761,58.51551894902172,7425325,0.0038542747497558594
14741,5558,165.93689138750238,58.95973622711859,7425083,1.1335227156905603e-07
14742,5558,165.93689138750238,58.95973622711859,7425083,1.1335227156905603e-07
14743,5600,165.18712717937686,58.73233612568287,7423872,2.0644922187784687e-05
14744,5600,165.18712717937686,58.73233612568287,7423872,2.0644922187784687e-05
14745,5600,165.18712717937686,58.73233612568287,7423872,2.0644922187784687e-05
14746,5600,165.18712717937686,58.73233612568287,7423872,2.0644922187784687e-05
14747,5787,165.39674272587303,59.05870652492227,7423665,7.35942303435877e-05
14748,5819,165.95296152076668,58.71158493362722,7425147,3.4135750865971204e-06
14749,5819,165.95296152076668,58.71158493362722,7425147,3.4135750865971204e-06
14750,5966,165.51640973160136,58.59794851361106,7423917,5.562679916693014e-07
14751,5966,165.51640973160136,58.59794851361106,7423917,5.562679916693014e-07
14752,5966,165.51640973160136,58.59794851361106,7423917,5.562679916693014e-07
14753,5966,165.51640973160136,58.59794851361106,7423917,5.562679916693014e-07
14754,5966,165.51640973160136,58.59794851361106,7423917,5.562679916693014e-07
14755,5966,165.51640973160136,58.59794851361106,7423917,5.562679916693014e-07
14756,5966,165.51640973160136,58.59794851361106,7423917,5.562679916693014e-07
14757,5995,165.5635637052749,58.78612600105828,7423738,3.6228786370884336e-07
14758,5995,165.5635637052749,58.78612600105828,7423738,3.6228786370884336e-07
14759,6010,165.64454076025135,58.5991464459954,7425286,4.0679469748283736e-07
14760,6010,165.64454076025135,58.5991464459954,7425286,4.0679469748283736e-07
14761,6010,165.64454076025135,58.5991464459954,7425286,4.0679469748283736e-07
14762,6056,165.76680406847134,59.03133512945632,7425072,1.5493337741645519e-06
14763,6056,165.76680406847134,59.03133512945632,7425072,1.5493337741645519e-06
14764,6414,165.45565845266947,58.68770589362237,7423906,1.192458967125276e-06
14765,6414,165.45565845266947,58.68770589362237,7423906,1.192458967125276e-06
14766,6423,165.26808666979338,58.88392911302213,7423693,3.594652753236005e-06
14767,6688,165.40796692657972,58.446148403323804,7423968,3.487447429506574e-06
14768,6688,165.40796692657972,58.446148403323804,7423968,3.487447429506574e-06
14769,6793,165.33708180402644,58.671363576268625,7423883,5.358750058803707e-06
14770,6832,165.37679044333873,58.739337814882354,7423733,2.547398707974935e-06
14771,6832,165.37679044333873,58.739337814882354,7423733,2.547398707974935e-06
14772,6832,165.37679044333873,58.739337814882354,7423733,2.547398707974935e-06
14773,6865,165.0821490503928,58.8908307545703,7423608,7.4481158662820235e-06
14774,34,164.1377200575424,58.59133131747459,7423308,0.0001270771026611328
14775,34,164.1377200575424,58.59133131747459,7423308,0.0001270771026611328
14776,43,163.4893444289879,59.15181104084974,6024824,6.382167612173362e-07
14777,43,163.4893444289879,59.15181104084974,6024824,6.382167612173362e-07
14778,43,163.4893444289879,59.15181104084974,6024824,6.382167612173362e-07
14779,57,163.55596657443755,58.90430687585098,6025018,3.3455938819315634e-07
